Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
J. Vlalukin,Ba?ka Topola,RFS,RB,24,350000,2025-12-31,11,426,1,0.24,0,0.86,18.8,48.31,Serbia,Serbia,right,176,0,no,8.24,6.34,63.33,3.17,40,0,0,0.21,4.23,6,1.9,3,0.63,0,0,4.44,0.21,1,0.21,0.05,0,0,3,0.63,66.67,33.333,0,2.96,57.14,0,0,2.96,57.14,0.21,2.96,71.43,5.28,56,2.54,2.11,32.11,2.11,0.63,44.79,83.96,13.73,73.85,9.72,97.83,14.37,85.29,38.87,88.04,3.17,53.33,17.54,17.96,0.18,1.06,0,0,0.21,100,0.21,3.59,76.47,2.11,70,0.21,100,0.85,1.48,7.39,77.14,0,,0,,0,0,0,0,,,1.06,,,0.42,0,0,0.85,0,0
R. Matrevics,Riga FC,Riga FC,GK,24,350000,,1,95,0,0,0,0,0,0,Latvia,Latvia,right,201,91,no,1.89,0,0,0,0,0,0,0,1.89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47,0,0,12.32,84.62,7.58,75,0,0,2.84,100,8.53,100,3.79,50,28.87,53.57,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,1.89,100,1,0.95,5,4.74,0,80,0.9,0.85,-0.1,-0.095,0,0,0,,,,0,0,0
G. Mankenda,Riga FC,Riga FC,"RW, CF, RWB",26,350000,,22,1666,1,3.29,6,3.7,30.85,44.31,Congo DR,Congo DR,right,182,74,no,8.64,7.29,57.04,4,31.08,0,0,0.11,4.48,6,1.62,2,0.11,0,0,7.08,0.05,1,0.05,0.18,0,0,28,1.51,32.14,3.571,0.32,3.57,22.73,0.38,28.57,3.13,22.41,0.76,11.18,51.21,16.69,43.04,4.32,3.73,14.53,1.73,1.46,23.99,64.64,7.83,53.1,3.24,90,8.86,66.46,17.77,75.99,2.92,44.44,20.58,31.93,0.2,1.4,0,0.05,0.43,12.5,0.81,3.67,41.18,3.4,42.86,1.13,23.81,1.4,0.81,4.81,78.65,0,,0,,0,0,0,0,,,0.11,,,0,0,0,0.05,0,0
E. Birka,Valmiera FC,Valmiera FC,"LB, RB",23,350000,,21,1345,1,1.06,2,0.99,16.93,53.75,Latvia,Latvia,left,180,74,no,10.44,8.57,64.06,2.94,43.18,0.2,0.31,0.33,4.75,7.24,0.94,2,0.13,0,0,2.54,0.07,1,0.07,0.07,0,0,13,0.87,38.46,7.692,0.13,4.15,35.48,3.55,35.85,0.6,33.33,0.67,1.14,64.71,3.28,36.73,1.87,0.8,22.01,2.14,0.47,34.8,67.12,14.72,62.27,5.29,93.67,9.57,58.74,24.96,77.21,6.16,45.65,19.68,32.06,0.07,0.74,0.07,0,0,0,0.54,5.35,55,4.22,47.62,0.54,25,0.94,1.47,9.9,65.54,0,,0,,0,0,0,0,,,0.54,,,0,0,0,0.07,0,0
S. Pani?,RFS,RFS,"LCMF, RDMF, LDMF",30,350000,,23,2105,4,3.67,3,0.86,19.67,56.09,Serbia,Serbia,both,193,85,no,11.46,8.42,58.38,5.34,64.8,0.6,0.89,0.38,5.94,8.82,1.75,3,0.13,0,0,0.98,0.17,4,0.17,0.16,2,0.09,35,1.5,31.43,11.429,0.13,0.34,25,0.04,0,0.26,16.67,0.04,0.68,50,2.35,43.64,2.05,0.68,41.43,0.34,0.94,61.05,90.34,18.34,81.35,7.7,98.33,25.48,95.3,55.97,92.59,4.75,68.47,18.34,37.21,0.04,0.3,0.04,0.09,0.26,33.33,0.17,8.72,82.35,1.24,41.38,0.98,30.43,0.73,0.04,8.38,82.14,0,,0,,0,0,0,0,,,0.77,,,0.13,0.13,33.33,0,0,0
V. Jagodinskis,RFS,RFS,"RCB, CB",31,325000,2023-12-31,20,1641,1,0.26,0,0.5,12.61,66.09,Latvia,Latvia,right,191,88,no,7.07,4.83,68.18,3.62,72.73,0.11,0.16,0.55,3.67,5.4,0.88,3,0.16,0,0,0.27,0.05,1,0.05,0.01,0,0,3,0.16,33.33,33.333,0,0.05,0,0,0,0.05,0,0,0.49,44.44,1.97,50,0.6,2.3,37.02,0.38,0.66,52.49,92.06,21.77,85.39,3.18,96.55,23.53,97.67,47.99,95.2,4.44,59.26,22.3,37.89,0.03,0.16,0,0,0.11,0,0,7.57,77.54,0.33,33.33,0.27,20,0.27,0,9.93,83.43,0,,0,,0,0,0,0,,,1.65,,,0,0,0,0,0,0
G. Grachov,Saburtalo,FK Liep?ja,RCB,26,300000,2023-12-31,11,969,0,0.51,0,0,15.33,61.21,Ukraine,Ukraine,right,186,77,no,9.47,5.94,67.19,5.39,58.62,0.37,0.45,1.11,5.11,6.2,1.02,2,0.19,0,0,0.09,0,0,0,0.05,0,0,10,0.93,0,0,0,0.37,25,0,0,0.37,25,0,0,0,0.65,28.57,0.84,0.28,26.1,0.74,0.65,41.15,81.94,17.74,69.11,4.09,97.73,16.35,90.34,32.32,89.66,8.54,54.35,24.16,44.12,0,0,0.09,0.09,0.09,0,0,7.15,57.14,0.93,30,0.56,16.67,0.19,0,8.82,62.11,0,,0,,0,0,0,0,,,2.41,,,0.28,0.28,0,0,0,0
A. Karamoko,Riga FC,Riga FC,RB,23,300000,,16,719,0,0,2,1.48,21.91,57.14,Côte d'Ivoire,Côte d'Ivoire,right,172,62,yes,8.14,5.88,72.34,1.5,66.67,0,0,0.13,3.88,6.6,0.25,0,0,0,0,6.01,0,0,0,0,0,0,0,0,0,0,0.25,3.76,43.33,0.5,0,3.13,52,0,7.26,60.34,12.02,54.17,1.13,3.63,32.92,3,2.13,47.82,84.03,13.27,71.7,9.01,97.22,20.03,88.13,40.43,89.78,4.01,62.5,17.95,25.55,0.19,1.38,0,0,0.13,0,0.75,5.38,76.74,3.13,56,0,0,0.75,1.38,8.89,73.24,0,,0,,0,0,0,0,,,1.13,,,0,0,0,0,0,0
N. Puri?š,Riga FC,Riga FC,GK,25,300000,,27,2605,0,0,0,0,0.31,88.89,Latvia,Latvia,left,186,79,no,1,0,0,0.17,80,0,0,0,1,1.66,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,100,0.1,100,0,0,11.5,0.28,0.07,16.38,93.25,8.4,88.48,0,0,7.43,98.14,12.4,98.05,3.97,78.26,27.74,39.97,0,0,0,0,0,0,0,0.76,72.73,0.1,66.67,0.03,100,0.07,0,3.14,80.22,16,0.55,68,2.35,16,76.47,16.98,0.59,0.98,0.034,0,0.86,0.17,,,,0,0,0
A. Zjuzins,RFS,RFS,"AMF, LDMF, RCMF",32,300000,,20,763,1,1.76,3,3.27,14.86,43.65,Latvia,Latvia,right,184,76,no,7.9,6.13,65.38,3.07,34.62,0.24,0.36,0.24,3.66,5.57,1.65,1,0.12,0,0,2.12,0.12,1,0.12,0.21,1,0.12,11,1.3,45.45,9.091,0.35,1.53,53.85,0.59,20,0.94,75,0.35,1.42,33.33,3.77,21.88,4.25,0.83,31.26,0.94,0.47,40.22,80.65,11.8,62,6.49,96.36,14.86,87.3,34.21,83.79,4.48,65.79,19.02,25.7,0.39,2.48,0.12,0,0.83,28.57,1.42,6.72,61.4,3.66,58.06,1.53,38.46,2.71,0.83,7.31,82.26,0,,0,,0,0,0,0,,,0.35,,,0,0,0,0,0,0
D. Savi?,RFS,RFS,"RAMF, LW, LAMF",22,300000,2025-06-30,5,398,1,1.14,2,1.73,15.38,51.47,Serbia,Serbia,right,173,69,no,2.26,2.71,50,0.45,0,0,0,0,0.9,1.38,0.23,0,0,0,0,9.95,0.23,1,0.23,0.26,0,0,12,2.71,58.33,8.333,0.45,4.97,54.55,2.94,53.85,1.81,50,1.13,7.24,68.75,10.4,56.52,6.33,3.39,31.43,1.58,0.68,40.7,78.89,10.85,66.67,7.24,93.75,15.15,82.09,34.37,82.89,1.36,66.67,16.8,31.87,0.39,2.26,0,0,0.9,75,2.04,4.97,68.18,5.65,64,0.45,100,1.81,2.94,8.59,89.47,0,,0,,0,0,0,0,,,0,,,0,0,0,0.23,0,0
B. Musah,Riga FC,Riga FC,"RCB, DMF, LCB",24,275000,,20,1345,1,2.57,1,0.56,23.35,61.89,Ghana,Ghana,both,188,0,no,11.78,7.9,78.81,6.96,62.5,0.4,0.65,0.2,5.15,8.28,1,4,0.27,0,0,1.14,0.07,1,0.07,0.17,1,0.07,13,0.87,23.08,7.692,0.07,0.2,33.33,0.07,0,0.13,50,0.07,1.54,56.52,5.35,48.75,1.14,2.61,29.31,0.2,1.2,48.71,85.3,19.27,77.08,4.01,88.33,21.21,93.06,45.03,87.96,3.48,53.85,18.33,27.62,0.04,0.47,0.07,0,0.47,0,0.07,8.03,74.17,1.07,31.25,0.8,8.33,0.54,0.07,8.63,75.19,0,,0,,0,0,0,0,,,0.94,,,0,0,0,0,0,0
P. Fall,Valmiera FC,Valmiera FC,LB,22,275000,,22,1507,0,0.39,3,2.92,15.41,60.47,Senegal,Senegal,left,185,76,no,7.29,5.61,65.96,3.17,69.81,0.06,0.1,0,3.52,5.69,0.54,1,0.06,0,0,3.22,0,0,0,0.02,0,0,11,0.66,45.45,0,0.18,6.33,17.92,6.27,17.14,0,0,1.49,2.57,67.44,4.9,54.88,0.72,1.67,26.1,3.05,0.96,40.97,66.47,16.07,65.43,7.23,90.91,11.88,51.76,27.95,83.55,7.05,41.53,22.36,38.64,0.17,0.9,0.06,0.06,0.12,50,0.54,6.45,62.96,6.09,24.51,0.48,37.5,0.6,1.07,11.11,68.82,0,,0,,0,0,0,0,,,0.78,,,0,0,0,0,0,0
A. Ogunniyi,FK Auda,FK Auda,"RW, LB, LW",21,275000,2025-06-30,27,2141,5,8.42,1,3.35,24.34,42.49,Nigeria,Nigeria,left,172,0,no,7.19,5.21,65.32,1.51,33.33,0.13,0.18,0.13,3.66,5.32,0.84,3,0.13,0,0,6.14,0.21,5,0.21,0.35,1,0.04,64,2.69,40.63,7.813,0.04,1.81,41.86,1.01,54.17,0.8,26.32,0.21,7.1,55.62,14.71,38.86,3.45,4.58,29.8,3.49,0.67,39.93,85.26,7.99,76.32,10.26,92.21,13.16,87.54,36.61,89.09,1.51,44.44,16.6,23.9,0.14,1.39,0.04,0,0.63,53.33,0.71,2.35,76.79,2.98,57.75,0.63,40,1.68,0.84,5.63,73.13,0,,0,,0,0,0,0,,,0.34,,,0.13,0.04,100,0.08,0,0
R. Ozols,FK Auda,FK Auda,GK,27,275000,,15,1431,0,0,0,0,0.63,60,Latvia,Latvia,right,187,82,no,1.38,0,0,0.38,66.67,0,0,0.06,1.38,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.13,50,0,0,13.02,0.25,0.13,19.81,91.75,7.48,78.99,0.06,100,10.63,99.41,15.79,99.2,4.03,62.5,24.79,44.23,0,0,0,0,0,0,0,0.57,11.11,0,0,0,0,0,0,2.52,72.5,21,1.32,74,4.65,5,71.62,24.1,1.52,3.1,0.195,0,1.89,0.38,,,,0,0,0
A. Saveljevs,FK Auda,FK Auda,"LCMF, RCMF",24,275000,2023-12-31,25,1994,4,2.77,1,1.06,18.19,50.37,Latvia,Latvia,right,184,77,no,9.07,8.26,60.66,1.9,50,0.54,0.79,0.18,3.52,5.13,1.4,7,0.32,0,0,1.94,0.18,4,0.18,0.13,1,0.05,28,1.26,32.14,14.286,0.05,0.86,26.32,0.41,22.22,0.36,37.5,0,1.62,55.56,5.55,42.28,1.53,1.22,41.03,0.77,1.04,54.93,84.55,16.02,71.83,11.74,93.46,17.6,88.97,48.93,88.47,5.15,57.02,17.44,36.83,0.05,0.45,0,0.05,0.95,42.86,0.23,7.72,71.93,3.34,45.95,1.44,34.38,1.31,0.32,7.63,75.74,0,,0,,0,0,0,0,,,0.27,,,0,0,0,0.05,0,0
M. Regža,Riga FC,Riga FC,CF,24,275000,2025-12-31,26,1849,16,16.19,3,0.94,22.73,37.26,Latvia,Latvia,right,195,75,no,4.09,3.21,59.09,7.2,39.19,0.58,0.98,0.19,1.61,2.69,1.02,2,0.1,0,0,2.63,0.78,16,0.78,0.79,2,0.1,61,2.97,52.46,26.23,0.15,0.39,25,0.19,25,0.19,25,0.1,1.61,45.45,7.89,30.25,6.08,0.15,10.03,1.27,0.83,15.48,74.84,2.63,61.11,4.43,84.62,4.62,80,14.36,77.29,0.73,53.33,15.11,16.83,0.05,0.49,0.05,0.05,0.39,62.5,0.24,1.31,74.07,0.78,50,0.34,57.14,1.02,0.1,0.88,66.67,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Markhiyev,RFS,RFS,"LDMF, LCMF, RCMF",21,275000,2025-12-31,25,2042,1,1.21,1,1.18,25.92,57.99,Finland,Finland,both,183,74,no,12.3,11.02,64,2.16,67.35,0.62,0.92,0.18,4.63,6.86,1.59,5,0.22,0,0,2.73,0.04,1,0.04,0.05,0,0,19,0.84,31.58,5.263,0.04,0.84,42.11,0.18,50,0.66,40,0,3.09,61.43,9.21,53.59,1.45,1.19,32.22,0.22,3,47.78,88.84,13.71,81.03,8.68,93.91,19.39,92.95,43.33,92.68,3.61,53.66,19.81,36.62,0.05,0.35,0.09,0.04,0.4,55.56,0.31,6.92,77.71,1.59,66.67,0.44,40,0.93,0.35,6.3,83.22,0,,0,,0,0,0,0,,,0.71,,,0,0,0,0,0,0
V. Lizunovs,BFC Daugavpils,BFC Daugavpils,CF,19,250000,2026-12-31,25,2393,8,9.54,2,2.39,28.21,36.4,Latvia,Latvia,right,0,0,yes,4.29,3.84,54.9,9.33,33.87,0.26,0.32,0.11,1.92,2.36,1.54,2,0.08,0,0,2.63,0.3,4,0.15,0.36,1,0.04,50,1.88,58,16,0.08,1.13,10,0.15,25,0.94,8,0.08,3.01,47.5,11.06,35.03,3.84,1.13,8.54,2.18,2.07,14.03,66.49,3.12,60.24,3.54,82.98,4.25,66.37,12.11,71.74,0.83,68.18,16.72,23.25,0.09,0.56,0,0,0.11,0,0.23,1.2,59.38,1.02,40.74,0.08,50,0.56,0.08,1.69,64.44,0,,0,,0,0,0,0,,,0,,,0,0,0,0,4,100
P. Bosan?i?,Riga FC,Riga FC,LCB,27,250000,2024-06-30,16,1166,1,0.66,0,1.01,12.97,63.69,Croatia,"Croatia, Bosnia and Herzegovina",left,190,80,no,7.95,6.64,66.28,3.32,72.09,0.23,0.37,0.23,3.32,5.35,1.62,1,0.08,0,0,0.54,0.08,1,0.08,0.05,1,0.08,8,0.62,25,12.5,0,0.46,83.33,0.46,83.33,0,0,0,0.08,0,0.46,16.67,0.77,3.47,37.82,0.23,0.08,52.8,85.96,25.47,77.58,3.55,86.96,19.99,95.37,43.46,92.01,8.88,56.52,22.63,35.76,0.08,0.77,0.08,0.15,0.15,0,0.39,13.51,77.14,1.23,62.5,0.77,40,0.77,0.39,14.74,86.39,0,,0,,0,0,0,0,,,2.55,,,0,0,0,0,0,0
C. Olses,Valmiera FC,Valmiera FC,GK,23,250000,,18,1734,0,0,0,0,0.83,75,Venezuela,"Venezuela, Argentina",right,190,76,no,1.4,0.05,100,0.52,100,0,0,0,1.35,2.15,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,50,0.16,33.33,0,0,15.78,0.21,0.05,23.1,88.09,11.06,78.4,0,0,11.31,97.71,16.56,96.55,6.49,67.2,28.86,44.68,0,0,0,0,0,0,0,1.51,62.07,0.1,50,0.05,100,0,0,4.78,69.57,17,0.88,74,3.84,7,77.03,19.56,1.02,2.56,0.133,0,1.4,0.52,,,,0,0,0
J. Peñaloza,Valmiera FC,Valmiera FC,"LWF, LW, RAMF",23,250000,2023-12-31,11,354,1,0.27,0,0.84,22.88,38.89,Colombia,Colombia,right,171,73,yes,5.08,5.59,59.09,3.31,38.46,0,0,0.25,1.78,2.92,2.03,1,0.25,0,0,2.8,0.25,1,0.25,0.07,1,0.25,8,2.03,12.5,12.5,0,2.54,40,1.78,28.57,0.76,66.67,0.76,3.56,42.86,10.93,32.56,3.05,1.78,20.08,1.78,0.76,25.17,77.78,5.59,63.64,7.12,92.86,8.14,81.25,21.61,82.35,1.02,75,16.65,9.9,0.21,1.27,0.25,0,0,0,0.51,2.29,66.67,3.31,61.54,0,0,1.27,1.02,4.07,68.75,0,,0,,0,0,0,0,,,0.25,,,0.25,0.25,0,0,0,0
V. Isajevs,FK Auda,FK Auda,RCB,30,250000,,23,2187,1,0.55,0,0.47,11.4,64.62,Latvia,Latvia,right,189,85,no,7.7,4.65,75.22,3.7,63.33,0.25,0.36,0.53,3.95,5.71,0.41,1,0.04,0,0,0.49,0.04,1,0.04,0.02,1,0.04,7,0.29,42.86,14.286,0,0.12,33.33,0,0,0.12,33.33,0.04,0.21,100,0.95,52.17,0.33,0.78,50.58,0.82,0.49,65.43,88.87,26.63,81.14,3.5,88.24,29.01,95.32,57.57,92.85,7.74,60.11,20.64,39.3,0.02,0.12,0,0,0.16,75,0.12,8.19,79.9,0.41,50,0.41,60,0.16,0.04,13.54,74.47,0,,0,,0,0,0,0,,,1.81,,,0,0,0,0,0,0
B. Mikuli?,FK Auda,FK Auda,LCB,26,250000,,18,1424,0,0.43,0,0.1,10.87,64.53,Croatia,Croatia,left,196,91,no,8.22,3.86,65.57,4.17,63.64,0,0,0.82,5.69,8.08,0.7,4,0.25,1,0.06,0.57,0,0,0,0.03,0,0,6,0.38,16.67,0,0,0.51,50,0.51,50,0,0,0,0.25,100,0.76,66.67,0.51,0.44,45.88,0.63,0.32,59.03,87.79,26.42,80.38,3.29,94.23,23.76,94.41,52.21,92.74,6.38,50.5,20.9,36.87,0.01,0.13,0,0,0.06,0,0,10.05,72.33,1.14,27.78,0.57,11.11,0.13,0.19,12.26,77.32,0,,0,,0,0,0,0,,,1.01,,,0,0,0,0,0,0
L. Vapne,FK Metta,FK Metta,"LDMF, LCMF, AMF",20,250000,,28,2519,6,5.76,4,5.19,21.4,49.75,Latvia,Latvia,right,185,68,no,9.65,7.04,64.97,2.54,39.44,0.11,0.14,0.39,4.97,6.5,0.54,3,0.11,0,0,3.29,0.21,4,0.14,0.21,1,0.04,69,2.47,28.99,7.246,0.14,1.39,43.59,0.79,45.45,0.57,43.75,0.11,3.5,46.94,9.22,41.47,1.79,1,27.05,1,1.64,44.02,79.3,14.97,65.39,8.5,92.44,15.29,85.05,35.66,84.37,7,60.2,20.42,35.77,0.19,2.04,0.04,0,0.79,40.91,0.46,8.04,65.78,3.18,58.43,1.5,42.86,1.29,0.64,8.61,76.76,0,,0,,0,0,0,0,,,0.64,,,1.61,0.29,12.5,2.93,2,50
R. Varslav?ns,Valmiera FC,Valmiera FC,LWF,21,225000,,5,407,0,1.29,0,0.85,32.51,42.18,Latvia,Latvia,right,178,71,no,8.18,7.52,55.88,2.65,33.33,0.66,1.22,0.44,3.32,6.08,0.88,0,0,0,0,5.09,0,0,0,0.29,0,0,11,2.43,9.09,0,0,2.43,18.18,1.33,33.33,1.11,0,0.66,8.18,48.65,17.03,40.26,5.09,1.99,24.1,0.22,3.54,40.69,80.98,10.84,75.51,10.84,93.88,10.39,70.21,36.93,86.23,1.33,50,15.21,35.07,0.19,1.55,0,0,0.88,50,0.44,3.32,66.67,5.97,55.56,1.33,50,3.1,0.88,5.97,81.48,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
E. Stuglis,Chrobry G?ogów,RFS,LCB,30,225000,,9,485,0,0.04,1,0.31,8.54,65.22,Latvia,Latvia,left,192,84,no,6.12,3.53,78.95,1.86,50,0,0,0.37,3.34,5,0.19,0,0,0,0,0.74,0,0,0,0.01,0,0,1,0.19,100,0,0.19,0.37,50,0.37,50,0,0,0.37,0.37,50,1.3,57.14,0.56,2.41,37.48,0.56,0.56,52.7,86.97,21.71,76.92,3.71,100,23.75,94.53,46.58,90.84,5.75,58.06,21.15,17.7,0.06,0.74,0,0,0.19,100,0.19,7.24,74.36,0.93,20,0.37,50,0,0.19,9.28,68,0,,0,,0,0,0,0,,,2.04,,,0,0,0,0,0,0
E. Daskevics,Riga FC,Riga FC,"LWB, LW",21,225000,,22,590,2,0.86,2,2.26,28.83,50.79,Latvia,Latvia,left,0,0,no,6.25,5.19,64.71,1.37,44.44,0.76,1.34,0.15,2.14,3.75,0.76,1,0.15,0,0,11.9,0.31,2,0.31,0.13,0,0,14,2.14,35.71,14.286,0.31,8.24,38.89,6.25,39.02,1.98,38.46,1.53,12.51,58.54,19.98,49.62,4.73,7.32,22.42,1.68,3.05,31.42,65.05,7.63,66,4.58,90,12.66,63.86,21.66,75.35,1.68,54.55,20.92,5.23,0.34,1.83,0.31,0,0.76,80,1.53,2.14,85.71,7.02,56.52,0.46,66.67,1.37,3.36,7.63,86,0,,0,,0,0,0,0,,,0.31,,,0.15,0,0,0.76,0,0
R. Ramires,FK Auda,FK Auda,CF,22,225000,2025-12-31,21,1135,8,8.12,0,1.14,23.15,27.4,Brazil,Brazil,right,178,70,yes,3.81,3.73,46.81,4.6,27.59,0.32,0.48,0.16,1.74,2.66,1.9,3,0.24,1,0.08,3.41,0.63,6,0.48,0.64,0,0,48,3.81,54.17,16.667,0,0.63,0,0.48,0,0.08,0,0.32,2.78,37.14,11.02,21.58,6.98,1.35,13.08,3.09,1.19,14.99,78.84,2.3,65.52,6.03,86.84,3.81,81.25,13.88,83.43,0.48,50,13.85,8.17,0.09,0.79,0,0.08,0.4,80,0.56,0.87,63.64,0.79,50,0.32,50,0.95,0.08,1.03,84.62,0,,0,,0,0,0,0,,,0,,,0.08,0.08,100,0,2,100
N. Bretschneider,FK Auda,FK Auda,"LB, LWB",24,225000,,22,1652,1,0.63,0,1.58,16.94,59.49,Germany,Germany,both,181,72,no,10.95,8.06,68.92,1.2,50,0.54,0.74,0.33,4.85,6.59,0.93,8,0.44,0,0,2.23,0.05,1,0.05,0.03,0,0,11,0.6,27.27,9.091,0,3.27,30,3.21,28.81,0.05,100,0.71,1.85,58.82,5.12,46.81,1.53,1.85,35.96,1.96,1.42,46.36,83.67,12.8,77.45,8.39,90.26,17.38,84.33,38.73,90.01,4.52,66.27,18.94,31.62,0.09,0.87,0,0,0.22,0,0.38,4.52,85.54,3.54,38.46,0.44,25,0.87,1.09,9.21,77.51,0,,0,,0,0,0,0,,,0.6,,,0.38,0.05,0,0.27,0,0
V. Sorokins,RFS,RFS,"RB, LB",26,225000,2023-12-31,14,877,0,0.47,0,1,15.91,54.84,Latvia,Latvia,both,180,79,no,8.52,6.98,55.88,1.95,84.21,0.21,0.31,0.21,4.41,6.62,1.23,0,0,0,0,3.28,0,0,0,0.05,0,0,11,1.13,27.27,0,0,3.9,42.11,1.23,41.67,2.57,44,0.1,1.85,61.11,4.41,37.21,0.72,1.44,31.51,1.64,0.51,44.74,80.5,16.42,73.75,8.31,97.53,14.06,81.75,37.97,86.22,3.28,62.5,18.16,28.12,0.1,1.23,0.1,0.1,0.41,50,0.51,5.23,80.39,4.62,44.44,0.72,42.86,1.03,1.33,8.42,74.39,0,,0,,0,0,0,0,,,0.62,,,0,0,0,0,0,0
E. T?denbergs,FK Liep?ja,FK Liep?ja,"LB, RB, RCB",28,225000,,18,1575,4,1.77,8,4,10.74,52.13,Latvia,Latvia,right,183,73,no,7.83,3.54,67.74,1.49,57.69,0.63,0.79,0.29,4.8,6.03,0.51,2,0.11,0,0,3.14,0.23,4,0.23,0.1,0,0,26,1.49,34.62,15.385,0.46,3.83,34.33,1.83,34.38,1.94,35.29,0.29,2.51,52.27,4.11,44.44,1.26,0.86,23.26,1.77,0.29,34.63,65.84,14.46,53.75,5.43,87.37,11.83,68.12,20,82.29,10.8,46.56,25.92,40.45,0.23,1.6,0.06,0.17,0.11,0,0.69,7.71,48.89,4.34,36.84,1.54,11.11,0.46,1.31,10.23,66.48,0,,0,,0,0,0,0,,,0.29,,,2.11,0.23,25,3.94,0,0
D. Samurkasovi,FK Liep?ja,FK Liep?ja,"RDMF, RCMF",25,225000,,8,298,0,0.05,0,0.07,9.66,43.75,Georgia,Georgia,right,179,60,no,7.55,4.53,46.67,3.02,40,0,0,0.3,5.44,9.15,0.91,0,0,0,0,0.6,0,0,0,0.01,0,0,2,0.6,0,0,0,0.91,33.33,0.6,0,0.3,100,0,0,0,0,0,1.51,0.6,29.9,0,0.6,45,85.23,13.59,73.33,8.46,96.43,18.12,88.33,40.47,88.81,3.62,58.33,19.81,18.53,0.02,0.91,0.3,0,0.6,50,0,7.25,79.17,1.51,20,0.3,0,1.21,0.3,10.87,86.11,0,,0,,0,0,0,0,,,0,,,0.3,0,0,0,0,0
Y. Mate,FK Liep?ja,FK Liep?ja,"LCB, LB",24,225000,,26,2353,2,1.47,0,1.04,16.03,57.52,Ukraine,Ukraine,left,185,73,no,9.1,6.08,68.55,3.52,55.43,0.23,0.3,0.57,4.7,6.24,0.42,1,0.04,0,0,1.95,0.08,2,0.08,0.06,0,0,19,0.73,26.32,10.526,0,2.29,31.67,2.1,34.55,0.19,0,0.27,1.99,51.92,4.13,49.07,0.42,1.22,24.82,0.61,0.38,39.4,76.6,19.16,66.87,2.56,91.04,14.53,86.84,27.08,89.12,10.33,52.96,25.03,39.12,0.04,0.61,0,0,0.15,0,0.19,9.29,59.26,2.91,38.16,0.88,26.09,0.42,0.69,11.32,73.65,0,,0,,0,0,0,0,,,0.65,,,0.88,0.08,50,1.07,0,0
